64,0.01096735,0.0001954,0.83211922,0.83333047,0.0014535
65,0.01157099,0.00021052,0.82097315,0.82228115,0.00159069
66,0.01214465,0.00022499,0.80921091,0.81062094,0.00173944
67,0.01268718,0.00023876,0.79686337,0.7983801,0.00189977
68,0.01327949,0.000252,0.78396262,0.7855901,0.00207166
69,0.01431695,0.00026553,0.77045986,0.77220146,0.00225538
70,0.01536622,0.0002782,0.75591108,0.7577694,0.00245237
71,0.01633981,0.00028976,0.74030595,0.74228256,0.00266287
72,0.01723419,0.00030016,0.72372172,0.72581708,0.0028869
73,0.01814576,0.0003095,0.70623917,0.7084527,0.00312446
74,0.01954376,0.00031825,0.68784288,0.69017213,0.00337487
75,0.02088767,0.00032548,0.66804937,0.67048593,0.00363402
76,0.0220686,0.00033103,0.64691492,0.64944855,0.00390122
77,0.02308166,0.00033487,0.62460442,0.62722401,0.00417648
78,0.02410884,0.00033673,0.60128757,0.60398122,0.00445982
79,0.02600037,0.00033499,0.57695304,0.57970692,0.00475047
80,0.02771143,0.00033074,0.55074504,0.55353693,0.00504374
81,0.02903999,0.00032435,0.52284674,0.52565312,0.00533885
82,0.02998506,0.00031596,0.49364176,0.4964396,0.00563581
83,0.03076301,0.00030527,0.46351421,0.46628143,0.00593465
84,0.03229752,0.00028981,0.43263312,0.43534695,0.00623371
85,0.03334594,0.00027207,0.40025183,0.40287983,0.00652306
86,0.03371226,0.00025296,0.36685599,0.36936808,0.00680104
87,0.03344632,0.00023293,0.33312454,0.33549572,0.00706769
88,0.03277087,0.0002112,0.29968595,0.30189673,0.00732299
89,0.03237687,0.00018273,0.26694784,0.2689827,0.00756502
90,0.03134014,0.00015488,0.23463671,0.23647703,0.00778224
91,0.02963047,0.00012934,0.20338858,0.20502317,0.00797269
92,0.02740714,0.00010642,0.17386744,0.1752937,0.00813638
93,0.02487982,0.00008618,0.14657877,0.14780157,0.00827328
94,0.02236232,0.0000683,0.12181997,0.12284969,0.0083819
95,0.01966453,0.00005309,0.09957762,0.10042657,0.0084534
96,0.08052696,0.0001651,0.0800266,0.08071154,0.00848627
