74,0.01355501,0.01246429,0.5479797,0.69017213,0.20602458
75,0.01464354,0.01221642,0.52482996,0.67048593,0.2172394
76,0.01560876,0.01193707,0.50123233,0.64944855,0.22821858
77,0.01644651,0.01162866,0.47733331,0.62722401,0.23897475
78,0.0173228,0.01128093,0.4532757,0.60398122,0.24952021
79,0.0190168,0.01082707,0.42908466,0.57970692,0.25982485
80,0.02058247,0.01032418,0.40427667,0.55353693,0.26964825
81,0.0218351,0.00979072,0.37901708,0.52565312,0.27895971
82,0.02277197,0.00923398,0.35357954,0.4964396,0.28776926
83,0.02360666,0.00865689,0.32822215,0.46628143,0.29608573
84,0.02526835,0.00803741,0.3030416,0.43534695,0.30390783
85,0.02652399,0.00739093,0.27750829,0.40287983,0.31118843
86,0.02716989,0.00673329,0.25193756,0.36936808,0.31792277
87,0.0272449,0.00607717,0.22675706,0.33549572,0.32411341
88,0.02696464,0.00542333,0.20234282,0.30189673,0.32976148
89,0.02703631,0.00472975,0.17891592,0.2689827,0.33484226
90,0.0265053,0.00405941,0.1562626,0.23647703,0.339206
91,0.02531939,0.00343489,0.13473726,0.20502317,0.34281937
92,0.02362065,0.00286539,0.11469974,0.1752937,0.34567107
93,0.02161296,0.00235477,0.09640391,0.14780157,0.34774772
94,0.01963598,0.00189696,0.07996691,0.12284969,0.34906708
95,0.01743429,0.00150062,0.06529606,0.10042657,0.34981286
96,0.08071154,0.04757311,0.40092878,0.6168179,0.35000462
